ThreadID: 00c72e756d7f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 120, AID: 0, Miner created.
ThreadID: 0097ae736d7f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 732778, AID: 7, Transporter put Copper ore to smelter. Waiting Ore 2/20.
ThreadID: 00b7ae746d7f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 732803, AID: 2, Miner finished mining Copper, current capacity: 20/20.
ThreadID: 0077ae726d7f0000, MID: 0, TID: 3, SID: 0, FID: 1, time stamp: 732842, AID: 7, Transporter put Coal ore to foundry. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00a72e746d7f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 732843, AID: 2, Miner finished mining Coal, current capacity: 20/20.
ThreadID: 00672e726d7f0000, MID: 0, TID: 0, SID: 1, FID: 0, time stamp: 732965, AID: 10, Smelter started producing Copper ingot. Waiting Ore 2/20.
ThreadID: 0097ae736d7f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 732995, AID: 5, Transporter is traveling to miner.
ThreadID: 00872e736d7f0000, MID: 1, TID: 2, SID: 0, FID: 0, time stamp: 732996, AID: 6, Transporter take Iron from miner, current fill 19/20.
ThreadID: 0057ae716d7f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 733008, AID: 14, Foundry started producing steel ingot. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00672e726d7f0000, MID: 0, TID: 0, SID: 1, FID: 0, time stamp: 733133, AID: 11, Smelter finished producing Copper ingot. 187 ingots are produced.
ThreadID: 0057ae716d7f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 733178, AID: 15, Foundry finished producing steel ingot. 374 steel ingots are produced.
ThreadID: 00872e736d7f0000, MID: 0, TID: 2, SID: 0, FID: 1, time stamp: 733180, AID: 5, Transporter is traveling to foundry, carrying: Iron.
ThreadID: 00c72e756d7f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 733201, AID: 1, Miner started mining Iron, current capacity: 19/20.
ThreadID: 0077ae726d7f0000, MID: 3, TID: 3, SID: 0, FID: 0, time stamp: 733201, AID: 5, Transporter is traveling to miner.
ThreadID: 0097ae736d7f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 733325, AID: 6, Transporter take Copper from miner, current fill 19/20.
ThreadID: 00872e736d7f0000, MID: 0, TID: 2, SID: 0, FID: 1, time stamp: 733350, AID: 7, Transporter put Iron ore to foundry. Waiting Ore coal: (0/20), iron: (1/20).
ThreadID: 00c72e756d7f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 733388, AID: 2, Miner finished mining Iron, current capacity: 20/20.
ThreadID: 0097ae736d7f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 733493, AID: 5, Transporter is traveling to smelter, carrying: Copper.
ThreadID: 00b7ae746d7f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 733510, AID: 1, Miner started mining Copper, current capacity: 19/20.
ThreadID: 0077ae726d7f0000, MID: 3, TID: 3, SID: 0, FID: 0, time stamp: 733553, AID: 6, Transporter take Coal from miner, current fill 19/20.
ThreadID: 00872e736d7f0000, MID: 1, TID: 2, SID: 0, FID: 0, time stamp: 733573, AID: 5, Transporter is traveling to miner.
ThreadID: 0097ae736d7f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 733663, AID: 7, Transporter put Copper ore to smelter. Waiting Ore 1/20.
ThreadID: 00b7ae746d7f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 733684, AID: 2, Miner finished mining Copper, current capacity: 20/20.
ThreadID: 0077ae726d7f0000, MID: 0, TID: 3, SID: 0, FID: 1, time stamp: 735447, AID: 5, Transporter is traveling to foundry, carrying: Coal.
ThreadID: 00a72e746d7f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 735452, AID: 1, Miner started mining Coal, current capacity: 19/20.
ThreadID: 0097ae736d7f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 735550, AID: 5, Transporter is traveling to miner.
ThreadID: 0077ae726d7f0000, MID: 0, TID: 3, SID: 0, FID: 1, time stamp: 735601, AID: 7, Transporter put Coal ore to foundry. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00a72e746d7f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 735610, AID: 2, Miner finished mining Coal, current capacity: 20/20.
ThreadID: 00872e736d7f0000, MID: 1, TID: 2, SID: 0, FID: 0, time stamp: 735655, AID: 6, Transporter take Iron from miner, current fill 19/20.
ThreadID: 0057ae716d7f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 735772, AID: 14, Foundry started producing steel ingot. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 0077ae726d7f0000, MID: 3, TID: 3, SID: 0, FID: 0, time stamp: 735777, AID: 5, Transporter is traveling to miner.
ThreadID: 00872e736d7f0000, MID: 0, TID: 2, SID: 0, FID: 1, time stamp: 735827, AID: 5, Transporter is traveling to foundry, carrying: Iron.
ThreadID: 00c72e756d7f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 735829, AID: 1, Miner started mining Iron, current capacity: 19/20.
ThreadID: 0097ae736d7f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 735883, AID: 6, Transporter take Copper from miner, current fill 19/20.
ThreadID: 00c72e756d7f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 735995, AID: 2, Miner finished mining Iron, current capacity: 20/20.
ThreadID: 00872e736d7f0000, MID: 0, TID: 2, SID: 0, FID: 1, time stamp: 735998, AID: 7, Transporter put Iron ore to foundry. Waiting Ore coal: (1/20), iron: (2/20).
ThreadID: 0097ae736d7f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 736049, AID: 5, Transporter is traveling to smelter, carrying: Copper.
ThreadID: 00b7ae746d7f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 736066, AID: 1, Miner started mining Copper, current capacity: 19/20.
ThreadID: 0077ae726d7f0000, MID: 3, TID: 3, SID: 0, FID: 0, time stamp: 736111, AID: 6, Transporter take Coal from miner, current fill 19/20.
ThreadID: 00872e736d7f0000, MID: 1, TID: 2, SID: 0, FID: 0, time stamp: 736174, AID: 5, Transporter is traveling to miner.
ThreadID: 0057ae716d7f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 736208, AID: 15, Foundry finished producing steel ingot. 375 steel ingots are produced.
ThreadID: 0097ae736d7f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 736208, AID: 7, Transporter put Copper ore to smelter. Waiting Ore 2/20.
ThreadID: 00b7ae746d7f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 736222, AID: 2, Miner finished mining Copper, current capacity: 20/20.
ThreadID: 0077ae726d7f0000, MID: 0, TID: 3, SID: 0, FID: 1, time stamp: 736278, AID: 5, Transporter is traveling to foundry, carrying: Coal.
ThreadID: 00a72e746d7f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 736280, AID: 1, Miner started mining Coal, current capacity: 19/20.
ThreadID: 0097ae736d7f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 736382, AID: 5, Transporter is traveling to miner.
ThreadID: 00672e726d7f0000, MID: 0, TID: 0, SID: 1, FID: 0, time stamp: 736394, AID: 10, Smelter started producing Copper ingot. Waiting Ore 2/20.
ThreadID: 0077ae726d7f0000, MID: 0, TID: 3, SID: 0, FID: 1, time stamp: 736433, AID: 7, Transporter put Coal ore to foundry. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00a72e746d7f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 736438, AID: 2, Miner finished mining Coal, current capacity: 20/20.
ThreadID: 00872e736d7f0000, MID: 1, TID: 2, SID: 0, FID: 0, time stamp: 736522, AID: 6, Transporter take Iron from miner, current fill 19/20.
ThreadID: 00672e726d7f0000, MID: 0, TID: 0, SID: 1, FID: 0, time stamp: 736561, AID: 11, Smelter finished producing Copper ingot. 188 ingots are produced.
ThreadID: 0057ae716d7f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 736600, AID: 14, Foundry started producing steel ingot. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 0097ae736d7f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 736714, AID: 6, Transporter take Copper from miner, current fill 19/20.
ThreadID: 0077ae726d7f0000, MID: 3, TID: 3, SID: 0, FID: 0, time stamp: 738324, AID: 5, Transporter is traveling to miner.
ThreadID: 00872e736d7f0000, MID: 0, TID: 2, SID: 0, FID: 1, time stamp: 738350, AID: 5, Transporter is traveling to foundry, carrying: Iron.
ThreadID: 00c72e756d7f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 738384, AID: 1, Miner started mining Iron, current capacity: 19/20.
ThreadID: 0097ae736d7f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 738433, AID: 5, Transporter is traveling to smelter, carrying: Copper.
ThreadID: 00b7ae746d7f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 738449, AID: 1, Miner started mining Copper, current capacity: 19/20.
ThreadID: 00872e736d7f0000, MID: 0, TID: 2, SID: 0, FID: 1, time stamp: 738526, AID: 7, Transporter put Iron ore to foundry. Waiting Ore coal: (1/20), iron: (2/20).
ThreadID: 00c72e756d7f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 738555, AID: 2, Miner finished mining Iron, current capacity: 20/20.
ThreadID: 0097ae736d7f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 738598, AID: 7, Transporter put Copper ore to smelter. Waiting Ore 1/20.
ThreadID: 00b7ae746d7f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 738622, AID: 2, Miner finished mining Copper, current capacity: 20/20.
ThreadID: 0077ae726d7f0000, MID: 3, TID: 3, SID: 0, FID: 0, time stamp: 738659, AID: 6, Transporter take Coal from miner, current fill 19/20.
ThreadID: 0057ae716d7f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 738707, AID: 15, Foundry finished producing steel ingot. 376 steel ingots are produced.
ThreadID: 00872e736d7f0000, MID: 1, TID: 2, SID: 0, FID: 0, time stamp: 738766, AID: 5, Transporter is traveling to miner.
ThreadID: 0077ae726d7f0000, MID: 0, TID: 3, SID: 0, FID: 1, time stamp: 738828, AID: 5, Transporter is traveling to foundry, carrying: Coal.
ThreadID: 00a72e746d7f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 738830, AID: 1, Miner started mining Coal, current capacity: 19/20.
ThreadID: 0097ae736d7f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 738954, AID: 5, Transporter is traveling to miner.
ThreadID: 00a72e746d7f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 738989, AID: 2, Miner finished mining Coal, current capacity: 20/20.
ThreadID: 0077ae726d7f0000, MID: 0, TID: 3, SID: 0, FID: 1, time stamp: 738993, AID: 7, Transporter put Coal ore to foundry. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00872e736d7f0000, MID: 1, TID: 2, SID: 0, FID: 0, time stamp: 739098, AID: 6, Transporter take Iron from miner, current fill 19/20.
ThreadID: 0077ae726d7f0000, MID: 3, TID: 3, SID: 0, FID: 0, time stamp: 739161, AID: 5, Transporter is traveling to miner.
ThreadID: 0057ae716d7f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 739177, AID: 14, Foundry started producing steel ingot. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00872e736d7f0000, MID: 0, TID: 2, SID: 0, FID: 1, time stamp: 739264, AID: 5, Transporter is traveling to foundry, carrying: Iron.
ThreadID: 00c72e756d7f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 739280, AID: 1, Miner started mining Iron, current capacity: 19/20.
ThreadID: 0097ae736d7f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 739300, AID: 6, Transporter take Copper from miner, current fill 19/20.
ThreadID: 00872e736d7f0000, MID: 0, TID: 2, SID: 0, FID: 1, time stamp: 739430, AID: 7, Transporter put Iron ore to foundry. Waiting Ore coal: (1/20), iron: (2/20).
ThreadID: 00c72e756d7f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 739447, AID: 2, Miner finished mining Iron, current capacity: 20/20.
ThreadID: 0097ae736d7f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 739470, AID: 5, Transporter is traveling to smelter, carrying: Copper.
ThreadID: 0077ae726d7f0000, MID: 3, TID: 3, SID: 0, FID: 0, time stamp: 739470, AID: 6, Transporter take Coal from miner, current fill 19/20.
ThreadID: 00b7ae746d7f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 739491, AID: 1, Miner started mining Copper, current capacity: 19/20.
ThreadID: 0057ae716d7f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 741228, AID: 15, Foundry finished producing steel ingot. 377 steel ingots are produced.
ThreadID: 0097ae736d7f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 741268, AID: 7, Transporter put Copper ore to smelter. Waiting Ore 2/20.
ThreadID: 00872e736d7f0000, MID: 1, TID: 2, SID: 0, FID: 0, time stamp: 741285, AID: 5, Transporter is traveling to miner.
ThreadID: 0077ae726d7f0000, MID: 0, TID: 3, SID: 0, FID: 1, time stamp: 741309, AID: 5, Transporter is traveling to foundry, carrying: Coal.
ThreadID: 00a72e746d7f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 741312, AID: 1, Miner started mining Coal, current capacity: 19/20.
ThreadID: 00b7ae746d7f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 741352, AID: 2, Miner finished mining Copper, current capacity: 20/20.
ThreadID: 00672e726d7f0000, MID: 0, TID: 0, SID: 1, FID: 0, time stamp: 741455, AID: 10, Smelter started producing Copper ingot. Waiting Ore 2/20.
ThreadID: 0077ae726d7f0000, MID: 0, TID: 3, SID: 0, FID: 1, time stamp: 741464, AID: 7, Transporter put Coal ore to foundry. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00a72e746d7f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 741490, AID: 2, Miner finished mining Coal, current capacity: 20/20.
ThreadID: 0097ae736d7f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 741540, AID: 5, Transporter is traveling to miner.
ThreadID: 00672e726d7f0000, MID: 0, TID: 0, SID: 1, FID: 0, time stamp: 741622, AID: 11, Smelter finished producing Copper ingot. 189 ingots are produced.
ThreadID: 00872e736d7f0000, MID: 1, TID: 2, SID: 0, FID: 0, time stamp: 741639, AID: 6, Transporter take Iron from miner, current fill 19/20.
ThreadID: 0057ae716d7f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 741657, AID: 14, Foundry started producing steel ingot. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 0077ae726d7f0000, MID: 3, TID: 3, SID: 0, FID: 0, time stamp: 741715, AID: 5, Transporter is traveling to miner.
ThreadID: 00872e736d7f0000, MID: 0, TID: 2, SID: 0, FID: 1, time stamp: 741806, AID: 5, Transporter is traveling to foundry, carrying: Iron.
ThreadID: 00c72e756d7f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 741822, AID: 1, Miner started mining Iron, current capacity: 19/20.
ThreadID: 0097ae736d7f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 741858, AID: 6, Transporter take Copper from miner, current fill 19/20.
ThreadID: 00872e736d7f0000, MID: 0, TID: 2, SID: 0, FID: 1, time stamp: 741971, AID: 7, Transporter put Iron ore to foundry. Waiting Ore coal: (1/20), iron: (2/20).
ThreadID: 00c72e756d7f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 741994, AID: 2, Miner finished mining Iron, current capacity: 20/20.
ThreadID: 0077ae726d7f0000, MID: 3, TID: 3, SID: 0, FID: 0, time stamp: 742030, AID: 6, Transporter take Coal from miner, current fill 19/20.
ThreadID: 0097ae736d7f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 742032, AID: 5, Transporter is traveling to smelter, carrying: Copper.
ThreadID: 00b7ae746d7f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 742052, AID: 1, Miner started mining Copper, current capacity: 19/20.
ThreadID: 0057ae716d7f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 742156, AID: 15, Foundry finished producing steel ingot. 378 steel ingots are produced.
ThreadID: 00872e736d7f0000, MID: 1, TID: 2, SID: 0, FID: 0, time stamp: 742186, AID: 5, Transporter is traveling to miner.
ThreadID: 0077ae726d7f0000, MID: 0, TID: 3, SID: 0, FID: 1, time stamp: 742189, AID: 5, Transporter is traveling to foundry, carrying: Coal.
ThreadID: 0097ae736d7f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 742187, AID: 7, Transporter put Copper ore to smelter. Waiting Ore 1/20.
ThreadID: 00a72e746d7f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 742193, AID: 1, Miner started mining Coal, current capacity: 19/20.
ThreadID: 00b7ae746d7f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 742216, AID: 2, Miner finished mining Copper, current capacity: 20/20.
ThreadID: 00872e736d7f0000, MID: 1, TID: 2, SID: 0, FID: 0, time stamp: 742516, AID: 6, Transporter take Iron from miner, current fill 19/20.
ThreadID: 0077ae726d7f0000, MID: 0, TID: 3, SID: 0, FID: 1, time stamp: 744108, AID: 7, Transporter put Coal ore to foundry. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00a72e746d7f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 744142, AID: 2, Miner finished mining Coal, current capacity: 20/20.
ThreadID: 0097ae736d7f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 744188, AID: 5, Transporter is traveling to miner.
ThreadID: 00c72e756d7f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 744211, AID: 1, Miner started mining Iron, current capacity: 19/20.
ThreadID: 0057ae716d7f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 744285, AID: 14, Foundry started producing steel ingot. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00872e736d7f0000, MID: 0, TID: 2, SID: 0, FID: 1, time stamp: 744296, AID: 5, Transporter is traveling to foundry, carrying: Iron.
ThreadID: 0077ae726d7f0000, MID: 3, TID: 3, SID: 0, FID: 0, time stamp: 744375, AID: 5, Transporter is traveling to miner.
ThreadID: 00c72e756d7f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 744376, AID: 2, Miner finished mining Iron, current capacity: 20/20.
ThreadID: 00872e736d7f0000, MID: 0, TID: 2, SID: 0, FID: 1, time stamp: 744474, AID: 7, Transporter put Iron ore to foundry. Waiting Ore coal: (1/20), iron: (2/20).
ThreadID: 0097ae736d7f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 744519, AID: 6, Transporter take Copper from miner, current fill 19/20.
ThreadID: 00c72e756d7f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 744557, AID: 3, Miner stopped mining Iron, current capacity: 20/20.
ThreadID: 00872e736d7f0000, MID: 1, TID: 2, SID: 0, FID: 0, time stamp: 744646, AID: 5, Transporter is traveling to miner.
ThreadID: 0057ae716d7f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 744662, AID: 15, Foundry finished producing steel ingot. 379 steel ingots are produced.
ThreadID: 0097ae736d7f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 744683, AID: 5, Transporter is traveling to smelter, carrying: Copper.
ThreadID: 00b7ae746d7f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 744704, AID: 1, Miner started mining Copper, current capacity: 19/20.
ThreadID: 0077ae726d7f0000, MID: 3, TID: 3, SID: 0, FID: 0, time stamp: 744743, AID: 6, Transporter take Coal from miner, current fill 19/20.
ThreadID: 0097ae736d7f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 744848, AID: 7, Transporter put Copper ore to smelter. Waiting Ore 2/20.
ThreadID: 00b7ae746d7f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 744875, AID: 2, Miner finished mining Copper, current capacity: 20/20.
ThreadID: 0077ae726d7f0000, MID: 0, TID: 3, SID: 0, FID: 1, time stamp: 744922, AID: 5, Transporter is traveling to foundry, carrying: Coal.
ThreadID: 00a72e746d7f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 744925, AID: 1, Miner started mining Coal, current capacity: 19/20.
ThreadID: 00872e736d7f0000, MID: 1, TID: 2, SID: 0, FID: 0, time stamp: 744974, AID: 6, Transporter take Iron from miner, current fill 19/20.
ThreadID: 00672e726d7f0000, MID: 0, TID: 0, SID: 1, FID: 0, time stamp: 745035, AID: 10, Smelter started producing Copper ingot. Waiting Ore 2/20.
ThreadID: 00b7ae746d7f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 745048, AID: 3, Miner stopped mining Copper, current capacity: 20/20.
ThreadID: 0097ae736d7f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 745064, AID: 5, Transporter is traveling to miner.
ThreadID: 0077ae726d7f0000, MID: 0, TID: 3, SID: 0, FID: 1, time stamp: 745077, AID: 7, Transporter put Coal ore to foundry. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00a72e746d7f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 745083, AID: 2, Miner finished mining Coal, current capacity: 20/20.
ThreadID: 00672e726d7f0000, MID: 0, TID: 0, SID: 1, FID: 0, time stamp: 745202, AID: 11, Smelter finished producing Copper ingot. 190 ingots are produced.
ThreadID: 0057ae716d7f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 746910, AID: 14, Foundry started producing steel ingot. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00a72e746d7f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 746914, AID: 3, Miner stopped mining Coal, current capacity: 20/20.
ThreadID: 00872e736d7f0000, MID: 0, TID: 2, SID: 0, FID: 1, time stamp: 746928, AID: 5, Transporter is traveling to foundry, carrying: Iron.
ThreadID: 0077ae726d7f0000, MID: 3, TID: 3, SID: 0, FID: 0, time stamp: 746957, AID: 5, Transporter is traveling to miner.
